20000 20000 80000
80	473
80	1322
80	1473
80	1554
80	3527
80	13842
80	13854
80	16935
81	48
81	108
81	149
81	327
81	1027
81	1036
81	1465
81	3207
81	6186
81	8502
81	11009
81	17260
82	39
82	458
82	569
82	1029
82	5542
82	8599
82	14435
83	74
83	402
83	493
83	2003
83	3674
83	6546
83	16631
84	79
84	151
84	282
84	429
84	781
84	807
84	1494
84	11434
84	14806
85	50
85	91
85	145
85	1136
85	2214
85	3304
85	6788
85	18921
85	19222
86	39
86	106
86	305
86	331
86	963
86	1695
86	2174
86	3144
86	4975
86	5248
86	5397
86	6994
86	7135
86	14034
86	19526
87	17
87	118
87	124
87	1280
87	5738
87	6329
87	7942
87	12765
87	17826
88	9
88	1172
88	1894
88	6418
88	7716
88	7896
88	8446
88	15576
88	15633
88	17904
89	41
89	167
89	1020
89	3002
89	4613
89	5005
89	12920
89	14472
90	27
90	854
90	1025
90	1868
90	2221
91	85
91	99
91	104
91	235
91	278
91	483
91	549
91	696
91	2579
91	3531
91	5412
91	10242
92	1
92	109
92	608
92	868
92	984
92	1908
92	3641
92	10389
93	76
93	133
93	153
93	204
93	704
93	943
93	3343
93	5782
93	9078
94	73
94	157
94	266
94	603
94	2159
95	80
95	128
95	146
95	189
95	232
95	1726
95	2449
95	8974
95	12423
95	14011
95	14055
95	15497
96	49
96	271
96	444
96	741
96	745
96	774
96	1555
96	1731
97	47
97	250
97	279
97	964
97	2702
97	6331
97	8737
97	11988
97	14861
97	16372
97	16567
98	12
98	117
98	139
98	382
98	732
98	1883
98	7319
99	91
99	196
99	226
99	2019
99	5704
99	6939
99	11621
99	12820
99	19387
100	12
100	174
100	193
100	617
100	999
100	2099
100	2470
100	4102
100	9971
100	13196
101	70
101	345
101	837
101	855
101	4533
101	7575
101	9292
101	10746
101	12912
102	45
102	501
102	830
102	1223
102	2225
102	5613
102	8885
102	17915
103	73
103	114
103	241
103	1938
103	9723
103	12152
103	14342
103	17310
104	91
104	238
104	373
105	66
105	131
105	841
105	2235
105	3791
105	7654
105	19785
106	86
106	199
106	5702
106	5908
106	11341
106	11539
107	0
107	205
107	255
107	589
107	602
107	1811
107	2194
107	4790
107	5551
107	7978
107	17359
108	81
108	368
108	6001
108	6772
108	8606
108	11338
109	92
109	244
109	1065
109	1137
109	6618
109	8701
109	9281
109	16771
110	35
110	1692
110	3183
110	5363
110	6770
110	7076
110	15450
110	17309
110	17727
111	72
111	154
111	328
111	1632
111	5295
111	6173
111	12866
111	17616
112	20
112	291
112	601
112	1763
112	5325
112	11620
112	19089
113	15
113	442
113	801
113	867
113	3182
113	10989
113	18565
113	18739
114	103
114	219
114	233
114	253
114	764
114	887
114	2416
114	11277
114	13528
115	1
115	605
115	1549
115	2102
115	10168
115	12603
115	14578
115	16880
115	18977
116	2
116	557
116	738
116	3044
116	5249
116	9315
117	98
117	201
117	220
117	280
117	349
117	1243
117	1350
117	3551
117	5159
117	7632
117	10374
117	10717
118	87
118	359
118	1804
118	2429
118	4908
118	6113
118	9269
118	9713
118	11978
118	12797
119	12
119	202
119	862
119	1115
119	3517
119	7156
119	7404
119	9313
119	10307
119	11402
119	12305
119	15190
120	78
120	125
120	184
120	1620
120	2822
120	4042
120	7728
120	14273
120	18683
121	53
121	230
121	1443
121	3282
121	3839
121	7108
121	10762
121	14201
121	14932
121	18563
122	71
122	297
122	1116
122	1654
122	7729
122	8037
122	14035
122	19603
123	3
123	273
123	316
123	1228
123	1482
123	11638
123	12232
123	12408
124	87
124	724
124	1375
124	2229
124	7591
124	12556
124	13528
124	17826
124	19103
125	120
125	324
125	1302
125	6084
125	8864
125	11736
126	77
126	2143
126	3774
126	5861
127	7
127	225
127	489
127	517
127	826
127	982
127	7046
127	19023
128	95
128	9443
128	17581
128	18102
129	72
129	216
129	310
129	2115
129	2121
129	6305
130	80
130	357
130	1086
130	1382
130	1752
130	3801
130	13789
130	16602
131	105
131	283
131	1146
131	1432
131	7224
131	9063
131	10880
131	16511
132	9
132	1155
132	1846
132	2110
132	13595
132	14555
132	18616
133	93
133	155
133	1344
133	1608
133	1994
133	3691
133	6248
133	8821
133	9895
133	11526
133	12803
133	14989
134	33
134	168
134	210
134	307
134	790
134	1527
134	2340
134	3835
134	19246
135	30
135	185
135	394
135	784
135	1074
135	8813
135	17982
136	67
136	159
136	447
136	1719
136	4747
136	11619
136	11687
136	17114
137	73
137	164
137	265
137	380
137	2401
137	3195
137	3409
137	6278
137	7155
137	13366
138	7
138	234
138	361
138	578
138	2873
138	10006
139	98
139	665
139	2755
139	7888
140	38
140	320
140	448
140	6062
140	8225
140	16449
141	62
141	161
141	820
141	1343
141	2526
141	2675
141	5912
142	48
142	386
142	1852
142	2470
142	3256
142	17096
143	15
143	332
143	433
143	1050
143	2850
144	13
144	360
144	3188
144	7052
144	7757
145	85
145	683
145	1546
145	1975
145	2772
145	4905
145	6184
145	14185
146	95
146	165
146	236
146	1003
146	1013
146	1393
146	1685
146	5082
146	6361
146	7712
146	17640
147	4
147	229
147	3454
147	11197
147	12709
147	19096
148	30
148	420
148	675
148	802
149	81
149	615
149	637
149	653
149	794
149	2097
149	5424
149	11657
149	11964
149	13214
150	8
150	160
150	2744
150	6096
150	7255
150	9558
151	84
151	546
151	1061
151	1064
151	2273
151	10285
152	73
152	8601
152	13951
153	93
153	624
153	1170
153	2962
153	3008
153	4427
153	9533
153	10668
153	12300
153	14648
154	111
154	163
154	379
154	426
154	590
155	133
155	182
155	237
155	298
155	966
155	1514
155	1841
155	2144
155	2167
155	5102
155	18267
156	76
156	224
156	819
156	4841
156	6643
157	94
157	1569
157	3635
157	8904
157	10544
157	12298
158	5
158	513
158	5045
158	8861
158	17041
158	19096
159	136
159	177
159	1146
159	6297
159	16488
160	150
160	245
160	249
160	362
160	5618
160	6466
160	12678
161	141
161	364
161	1552
161	4208
161	5883
161	6357
161	8508
161	10276
161	19595
162	55
162	256
162	1129
162	1208
162	7040
162	16873
162	17429
163	154
163	221
163	222
163	572
163	742
163	5324
163	5799
163	8561
163	18356
164	137
164	377
164	4604
164	5702
164	13249
164	16114
164	18360
165	146
165	371
165	4143
165	7536
165	9765
165	11908
165	14983
165	15711
165	17628
166	14
166	261
166	573
166	3248
166	4100
166	9471
166	18717
167	89
167	330
167	585
167	594
167	795
167	4530
167	6881
167	10649
167	14142
168	134
168	509
168	2230
168	3093
168	3209
168	3742
168	6666
168	12490
168	13180
169	46
169	335
169	726
169	5432
169	5463
169	8093
169	12152
169	17845
170	60
170	223
170	514
170	975
170	1076
170	1119
170	1778
170	3630
171	0
171	207
171	418
171	1128
171	1755
171	2643
171	13278
172	27
172	1361
172	1577
172	6219
172	12049
173	42
173	187
173	301
173	2067
173	11303
173	16722
173	17901
173	19511
174	100
174	428
174	897
174	1640
174	2357
174	18851
175	5
175	4493
175	8894
175	10446
175	19359
176	14
176	354
176	562
176	1930
176	2749
176	10421
176	16436
176	18273
177	159
177	620
177	1548
177	4035
177	4762
177	6144
178	78
178	412
178	920
178	1863
178	4647
178	8286
178	13572
178	14479
178	17678
179	32
179	474
179	2866
179	3305
179	3315
179	3564
179	6381
179	17922
180	3
180	1388
180	1444
180	2375
180	3191
180	7533
180	12450
181	20
181	284
181	1094
181	5524
181	9306
181	9706
181	11809
181	13086
181	13215
182	155
182	208
182	491
182	812
182	1578
182	3469
182	5598
182	6523
182	9476
182	11593
182	14083
182	15187
182	15694
183	72
183	303
183	1370
183	1805
183	3297
183	4091
183	7612
183	13640
183	14427
183	16753
184	120
184	259
184	294
184	296
184	2914
184	8348
184	16770
185	135
185	550
185	730
185	2773
185	8147
185	13938
185	17422
186	5
186	211
186	268
186	873
186	1144
186	1389
186	3910
186	4401
186	9585
186	11011
186	13200
186	14337
186	14833
187	173
187	457
187	1078
187	7072
187	18365
188	3
188	1219
188	1441
188	9429
188	10184
188	14198
188	16004
189	95
189	212
189	306
189	910
189	1007
189	1199
189	10246
189	13889
189	16461
189	18807
190	73
190	422
190	1566
190	2241
190	3084
190	10257
190	15814
191	53
191	375
191	991
191	1519
191	2184
191	2667
191	4215
191	5476
191	7769
191	11201
191	13453
191	15653
191	17247
192	3
192	267
192	4230
192	8834
192	12197
192	15528
192	15618
192	18307
193	100
193	292
193	312
193	689
193	1955
193	3425
193	6864
193	11607
193	15712
193	15979
194	36
194	275
194	521
194	912
194	5015
195	53
195	495
195	871
195	1101
195	2334
195	2498
195	9619
195	15581
195	17222
196	99
196	258
196	314
196	484
196	2389
196	4459
196	10536
196	14239
196	19441
197	9
197	500
197	3727
197	5771
197	6794
197	7183
197	9250
197	14339
197	17441
198	50
198	213
198	358
198	1201
198	1358
198	2721
198	3418
198	4301
198	7926
198	13225
198	16374
199	106
199	575
199	612
199	5745
199	7115
199	13880
199	18180
200	77
200	346
200	5998
200	6809
200	12790
200	19205
201	117
201	343
201	2198
201	2359
201	4808
201	4847
201	6255
201	6286
201	9140
201	19412
202	119
202	497
202	3128
202	3631
202	12370
203	12
203	1310
203	1838
203	2165
203	3670
203	5351
203	8231
204	93
204	326
204	2006
204	7937
204	14119
205	107
205	2394
205	4564
205	9707
206	4
206	10822
206	19530
207	171
207	445
207	763
207	783
207	1072
207	1152
207	6515
207	9280
208	182
208	3478
208	15626
209	40
209	1339
209	7546
209	11453
209	12219
209	15337
209	16468
210	134
210	532
210	547
210	872
210	1125
210	2046
210	2204
210	2595
210	4910
211	186
211	1182
211	1326
211	4971
211	5329
211	12489
211	13669
212	189
212	248
212	989
212	2223
212	12138
212	13302
213	198
213	470
213	1240
213	1639
213	1928
213	4209
213	7840
213	11006
214	52
214	260
214	403
214	2401
214	7398
214	8257
214	11761
214	18778
215	62
215	7413
215	10180
216	129
216	309
216	2538
216	2992
216	3814
216	18259
217	9
217	818
217	1885
217	7149
217	8729
217	9142
217	14972
217	16507
218	15
218	965
218	1236
218	6610
218	11058
218	15945
219	114
219	252
219	481
219	716
220	117
220	3844
220	4181
220	8825
220	10509
220	11583
220	14429
221	163
221	231
221	446
221	2979
221	19470
222	163
222	1788
222	3005
222	4322
222	13399
222	13466
222	16283
223	170
223	674
223	930
223	1143
223	1485
223	13132
224	156
224	2345
224	9089
224	12557
225	127
225	286
225	599
225	814
225	2795
225	2970
226	99
226	852
226	1132
226	1275
226	1525
226	3954
226	4025
226	6157
226	11739
226	12441
226	18172
226	19009
227	29
227	401
227	463
227	699
227	2427
227	4515
227	11697
227	13547
227	14763
227	17242
228	35
228	369
228	652
228	974
228	1818
228	2804
228	4893
228	7494
228	8496
228	9384
228	12621
229	147
229	552
229	949
229	1157
229	1917
229	3983
229	5225
229	13618
229	16612
230	121
230	478
230	1086
230	4085
230	14137
230	16020
230	16684
231	221
231	667
231	4945
231	13254
231	19451
231	19792
232	95
232	270
232	274
232	510
232	525
232	863
232	886
232	1872
232	2290
232	9075
232	9360
232	10984
232	14072
232	15263
233	114
233	1696
233	3002
233	4896
233	6193
233	19495
234	138
234	4061
234	5705
234	6101
234	6522
234	6549
234	8180
234	15766
235	91
235	347
235	560
235	1150
235	2515
235	3402
235	3940
235	4631
235	10382
236	146
236	368
236	534
236	880
236	6582
237	155
237	2477
237	10211
237	11569
237	15393
237	16102
238	104
238	353
238	461
238	673
238	3350
238	5054
238	7483
238	12891
238	14122
238	15916
239	14
239	1271
239	1466
239	3437
239	4963
239	7492
239	11262
240	65
240	372
240	415
240	761
240	1297
240	2069
240	2483
240	19314
241	103
241	440
241	499
241	2318
241	2843
241	12085
241	12230
242	40
242	1759
242	2111
242	4398
242	6843
243	52
243	472
243	476
243	502
243	555
243	1174
243	2725
243	2980
243	9004
243	13093
243	16383
243	19869
244	109
244	378
244	1049
244	3543
244	7868
244	10010
244	19874
245	160
245	400
245	669
245	1258
245	5095
245	7913
245	8108
246	60
246	1058
246	6061
246	7688
247	78
247	355
247	970
247	2926
247	5221
248	212
248	861
248	7693
248	13653
248	17902
249	160
249	915
249	926
250	97
250	348
250	1216
250	2026
250	8574
250	12481
250	12964
250	19181
251	19
251	459
251	536
251	580
251	1455
251	2392
251	4304
251	4718
251	6734
251	6761
251	11938
252	219
252	1070
252	3010
252	9404
252	17763
253	114
253	254
253	439
253	451
253	1209
253	1316
253	1442
253	3280
253	3695
253	10060
254	253
254	1396
254	3341
254	5660
254	8696
254	9019
254	10597
254	16448
254	17541
254	19629
255	107
255	469
255	853
255	1959
255	2476
255	6674
255	13596
255	13890
256	162
256	712
256	1189
256	1211
256	1331
256	3477
256	5999
256	8321
256	17592
257	33
257	302
257	801
257	1452
257	2108
257	4234
257	4760
257	5613
257	6641
257	14936
258	196
258	321
258	1740
258	2403
258	2410
258	2647
258	7294
258	13521
258	13954
258	17241
259	184
259	419
259	621
259	19562
260	214
260	629
260	1897
260	12447
261	166
261	561
261	600
261	2442
261	13357
262	47
262	338
262	19150
263	47
263	351
263	968
263	1098
263	1437
263	2311
263	5089
263	12359
263	15844
264	18
264	638
264	4189
264	5552
264	6222
264	7590
264	8339
265	137
265	697
265	919
265	2384
265	3840
265	10004
265	11148
266	94
266	323
266	524
266	786
266	2681
266	4492
266	7356
266	15567
266	17226
267	192
267	277
267	308
267	2036
267	5365
267	10153
268	186
268	281
268	363
268	969
268	6166
268	8083
268	10043
268	16234
268	17515
269	73
269	16423
270	232
270	285
270	681
270	4107
271	96
271	6801
271	7778
271	8087
271	12599
271	13611
272	14
272	1798
272	2285
272	8029
272	11070
272	19638
273	123
273	504
273	596
273	687
273	2134
273	2348
273	2981
273	5596
273	6105
273	9937
273	11057
273	12119
273	14426
274	232
274	435
274	908
274	2341
274	5184
274	8366
274	9152
274	13875
274	18074
275	194
275	1626
275	1833
275	6251
275	19385
276	4
276	2146
276	3398
277	267
277	468
277	651
277	1825
277	2374
277	19086
278	91
278	518
278	6682
278	7208
278	9332
279	97
279	290
279	640
279	1015
279	1247
279	1815
279	1952
279	2339
279	7743
279	8386
280	117
280	3195
280	9280
280	19908
281	268
281	295
281	356
281	4520
281	10195
281	10568
282	84
282	288
282	959
282	1333
282	7356
282	8298
282	10556
282	11867
282	13207
282	14655
282	15924
283	131
283	1139
283	3109
283	4161
283	4651
284	181
284	385
284	503
284	772
284	1299
284	2473
284	5315
284	5548
285	270
285	809
285	1410
285	1451
285	1498
285	1740
285	1907
285	7740
285	17792
286	225
286	1318
286	5802
286	7258
286	9956
286	14486
287	35
287	847
287	1513
287	4369
287	9799
287	14168
287	16900
287	19284
288	282
288	1315
288	1444
288	3521
288	6316
288	10356
288	12950
288	16574
289	31
289	551
289	1017
289	1402
289	1411
289	7200
289	13205
289	18338
290	279
290	414
290	6990
290	7093
290	12768
290	14824
291	112
292	193
292	1514
292	1780
292	18171
293	61
293	773
293	9846
293	11374
293	16471
294	184
294	304
294	413
294	421
294	441
294	464
294	1366
294	6483
294	13365
294	15043
294	15234
294	15541
295	281
295	3058
295	5498
295	15601
295	18505
295	19716
296	184
296	4669
296	6298
296	15721
296	19060
297	122
297	334
297	11338
298	155
298	480
298	1034
298	1328
298	1369
298	10664
299	28
299	311
299	318
299	778
299	3237
299	9725
299	14348
300	2
300	1105
300	1772
300	10189
301	173
301	598
301	686
301	766
301	5781
301	10032
301	15079
301	18361
302	257
302	720
302	945
302	2816
302	9485
302	11313
302	17070
302	18176
303	183
303	333
303	449
303	1564
303	1916
303	10282
304	294
304	892
304	1245
304	3316
304	15069
304	16003
305	86
305	544
305	798
305	1878
305	2372
305	3299
305	5790
305	6864
305	9229
305	10666
305	11010
305	11899
305	13255
305	19503
305	19790
306	189
306	885
306	3540
306	8024
306	15178
306	18346
306	19821
307	134
307	397
307	767
307	2606
307	5583
307	7317
307	12154
307	15083
307	18971
308	267
308	1001
308	4033
308	4435
309	216
309	2356
309	2507
309	2662
309	3904
309	11760
309	15159
309	19081
310	129
310	3206
310	4114
310	9369
311	299
311	317
311	847
311	2505
311	11272
311	13826
311	13890
311	15690
312	193
312	471
312	1059
312	6664
312	10184
312	14526
313	69
313	1030
313	2933
313	3756
313	4581
313	5954
313	6427
313	8012
313	16907
314	80
314	196
314	411
314	1768
314	1888
314	8619
314	9693
314	15184
315	67
315	367
315	3306
315	3504
315	8311
315	19983
316	123
316	376
316	1732
316	6447
316	10800
317	311
317	4007
317	5367
318	299
318	4088
318	8632
319	36
319	5131
319	5369
319	13689
319	18705
319	18797
320	140
320	770
320	960
320	1249
320	2287
320	6600
320	8736
320	12176
321	258
321	776
321	3538
321	11573
322	9
322	644
322	811
322	1130
322	1406
322	1422
322	7887
322	12618
322	12917
322	14985
323	266
323	390
323	1515
323	11042
324	125
324	1817
324	7211
324	18078
325	61
325	663
325	1946
325	3513
325	5092
325	9233
325	14037
325	17655
325	18782
326	204
326	1942
326	2178
326	5116
326	6189
326	8895
326	10256
326	18472
327	81
327	816
327	3557
327	3693
327	8976
327	10018
327	15742
328	111
328	452
328	5215
328	9548
329	54
329	2077
329	3729
329	4607
329	6914
329	13593
329	18437
329	18599
330	167
330	595
330	682
330	904
330	2509
330	2597
330	5601
330	9308
330	11212
330	14470
330	17887
330	18725
331	86
331	576
331	1145
331	1524
331	3847
331	5352
331	7061
331	10839
332	143
332	755
332	2584
332	6703
332	12017
332	14271
333	303
333	339
333	731
333	1185
333	3799
333	11982
333	13739
334	297
334	1313
334	4506
334	9427
334	9879
334	13389
335	169
335	341
335	1799
335	9992
335	12321
335	15253
335	17310
336	60
336	383
336	477
336	528
336	574
336	985
336	1284
336	5703
336	8369
336	10471
336	11515
337	49
337	553
337	2377
337	5954
337	9065
338	262
338	639
338	5060
338	5824
338	7251
339	333
339	423
339	777
339	988
339	1580
339	1626
339	4138
339	4432
339	4749
339	10110
339	17342
339	19584
340	53
340	431
340	437
340	1087
340	1327
340	1586
340	9489
340	10457
341	335
341	453
341	796
342	55
342	677
342	1454
342	1988
342	2576
342	3914
342	10353
342	14188
343	201
343	407
343	11321
343	14038
344	32
344	19883
345	101
345	1178
345	1553
345	3472
345	6212
345	15478
346	200
346	1316
346	1540
346	2043
346	3428
346	4207
346	7657
346	9964
347	235
347	396
347	771
347	2831
347	9396
347	17730
348	250
348	408
348	763
348	1173
348	1871
348	1977
348	9553
348	16553
349	117
349	1738
349	2296
349	4186
349	4839
349	5269
350	24
350	1242
350	2083
350	2270
350	3414
350	4440
350	15767
351	263
351	564
351	914
352	56
352	406
352	2233
352	4642
352	4948
352	7749
352	8040
352	13793
353	238
353	424
353	1135
353	1589
353	2651
353	2940
353	7223
353	9782
354	176
354	558
354	1681
354	1842
354	3164
354	3900
354	4345
354	13942
355	247
355	6143
355	6436
355	8511
355	13372
355	14637
356	281
356	417
356	1528
356	1651
356	4721
356	5654
356	13457
356	15952
356	18270
357	130
357	3578
357	8730
357	14355
357	17447
358	198
358	2288
358	2916
358	3679
358	10247
359	118
359	4501
359	9648
359	11296
359	13395
359	15599
359	17861
360	144
360	2402
360	11067
360	12455
361	138
361	455
361	1217
361	1490
361	3334
361	5434
361	8425
361	11717
362	160
362	6073
362	15748
362	19116
363	268
363	370
363	633
363	2834
363	9908
363	15505
364	161
364	610
364	749
364	1153
364	1257
364	2696
364	4760
364	14009
364	16041
364	17923
364	18703
365	57
365	450
365	938
365	1041
365	2940
365	16192
366	55
366	646
366	2343
366	4250
366	9596
366	15119
366	17486
366	17688
366	19522
367	315
367	475
367	563
367	832
367	2408
367	2513
367	7332
367	9035
367	12156
367	15313
368	108
368	236
368	1325
368	11513
369	228
369	409
369	466
369	4602
369	6501
369	6548
369	12570
369	14504
369	18813
370	363
370	718
370	5093
370	5194
370	5903
370	12013
370	13530
370	14271
371	165
371	427
371	507
371	835
371	1803
371	6370
371	7803
371	9686
371	14592
371	18110
372	240
372	538
372	1011
372	1256
372	1526
372	3335
372	4761
372	13392
372	13979
372	16533
373	104
373	808
373	6969
374	69
374	10098
374	11600
374	12744
374	18061
375	191
375	2085
375	2471
375	8330
375	12058
376	316
376	1472
376	2512
376	6966
376	8155
377	164
377	519
377	2919
377	4354
377	4469
377	5817
377	8770
377	9404
377	16838
377	18396
378	244
378	4335
378	5838
378	5965
378	12964
379	154
379	436
379	733
379	1211
379	10648
379	11594
379	15203
380	137
380	630
380	1122
380	3603
380	7892
380	8976
380	13790
380	17811
381	45
381	1203
381	1701
382	98
382	1224
382	9079
382	15229
382	15799
383	336
383	727
383	2599
383	2650
383	2751
383	4017
383	5264
383	8537
383	9000
383	11041
383	19818
384	74
384	7325
384	10945
384	18371
385	284
385	616
385	1860
385	2404
385	3757
385	8629
385	12240
385	12345
385	16387
386	142
386	3103
386	5198
386	9313
387	63
387	987
387	8890
387	10020
387	17815
388	79
388	10693
388	11446
389	37
389	1234
389	2332
389	3761
389	4212
389	4514
389	7393
389	11126
389	15986
390	323
390	954
390	1117
390	2889
390	4626
390	9934
390	18815
391	71
391	978
391	2226
391	2385
391	2814
391	12279
